'x',"gameId","playId","nflId","frameId","time","jerseyNumber","team","playDirection","x","y","s","a","dis","o","dir","event"
433815,2021091905,2261,34654.0,13,2021-09-19T18:38:58.500,30.0,MIA,right,71.49,25.27,1.27,2.26,0.12,237.5,190.25,None
433816,2021091905,2261,34654.0,14,2021-09-19T18:38:58.600,30.0,MIA,right,71.46,25.13,1.56,2.25,0.14,237.5,189.01,None
433817,2021091905,2261,34654.0,15,2021-09-19T18:38:58.700,30.0,MIA,right,71.44,24.95,1.88,2.3,0.18,234.61,186.23,None
433818,2021091905,2261,34654.0,16,2021-09-19T18:38:58.800,30.0,MIA,right,71.42,24.74,2.23,2.26,0.21,232.31,186.72,None
433819,2021091905,2261,34654.0,17,2021-09-19T18:38:58.900,30.0,MIA,right,71.38,24.51,2.43,1.88,0.23,228.83,187.91,None
433820,2021091905,2261,34654.0,18,2021-09-19T18:38:59.000,30.0,MIA,right,71.33,24.24,2.76,1.86,0.27,234.69,189.77,None
433821,2021091905,2261,34654.0,19,2021-09-19T18:38:59.100,30.0,MIA,right,71.28,23.95,2.98,1.6,0.29,235.98,190.32,None
433822,2021091905,2261,34654.0,20,2021-09-19T18:38:59.200,30.0,MIA,right,71.23,23.65,3.16,1.38,0.31,237.0,189.71,None
433823,2021091905,2261,34654.0,21,2021-09-19T18:38:59.300,30.0,MIA,right,71.18,23.33,3.23,0.81,0.32,239.5,189.95,None
433824,2021091905,2261,34654.0,22,2021-09-19T18:38:59.400,30.0,MIA,right,71.13,23.01,3.3,0.47,0.33,240.58,188.4,None
433825,2021091905,2261,34654.0,23,2021-09-19T18:38:59.500,30.0,MIA,right,71.09,22.68,3.38,0.59,0.34,243.0,186.84,None
433826,2021091905,2261,34654.0,24,2021-09-19T18:38:59.600,30.0,MIA,right,71.06,22.33,3.45,0.72,0.35,243.0,184.98,None
433827,2021091905,2261,34654.0,25,2021-09-19T18:38:59.700,30.0,MIA,right,71.05,21.98,3.51,1.1,0.35,247.08,181.43,None
433828,2021091905,2261,34654.0,26,2021-09-19T18:38:59.800,30.0,MIA,right,71.05,21.62,3.57,1.33,0.36,247.87,178.33,None
433829,2021091905,2261,34654.0,27,2021-09-19T18:38:59.900,30.0,MIA,right,71.07,21.26,3.61,1.38,0.36,246.24,175.54,None
433830,2021091905,2261,34654.0,28,2021-09-19T18:39:00.000,30.0,MIA,right,71.12,20.89,3.73,1.48,0.37,246.24,172.23,None
433831,2021091905,2261,34654.0,29,2021-09-19T18:39:00.100,30.0,MIA,right,71.18,20.51,3.83,1.37,0.39,246.24,169.98,None
433832,2021091905,2261,34654.0,30,2021-09-19T18:39:00.200,30.0,MIA,right,71.26,20.1,4.13,1.56,0.42,246.24,168.34,None
433833,2021091905,2261,34654.0,31,2021-09-19T18:39:00.300,30.0,MIA,right,71.35,19.69,4.31,1.48,0.43,244.98,167.02,None
433834,2021091905,2261,34654.0,32,2021-09-19T18:39:00.400,30.0,MIA,right,71.46,19.25,4.57,1.54,0.45,243.83,165.91,None
433835,2021091905,2261,34654.0,33,2021-09-19T18:39:00.500,30.0,MIA,right,71.57,18.79,4.8,1.54,0.47,244.58,165.66,None
433836,2021091905,2261,34654.0,34,2021-09-19T18:39:00.600,30.0,MIA,right,71.69,18.31,5.07,1.58,0.49,247.95,166.4,None
433837,2021091905,2261,34654.0,35,2021-09-19T18:39:00.700,30.0,MIA,right,71.8,17.8,5.31,1.7,0.52,243.38,167.55,None
433838,2021091905,2261,34654.0,36,2021-09-19T18:39:00.800,30.0,MIA,right,71.92,17.28,5.45,1.38,0.54,244.54,168.38,None
433839,2021091905,2261,34654.0,37,2021-09-19T18:39:00.900,30.0,MIA,right,72.02,16.73,5.64,1.26,0.56,243.13,169.32,None
433840,2021091905,2261,34654.0,38,2021-09-19T18:39:01.000,30.0,MIA,right,72.12,16.17,5.78,1.27,0.57,247.17,170.94,None
433841,2021091905,2261,34654.0,39,2021-09-19T18:39:01.100,30.0,MIA,right,72.2,15.6,5.73,1.11,0.57,250.74,172.37,None
433842,2021091905,2261,34654.0,40,2021-09-19T18:39:01.200,30.0,MIA,right,72.27,15.04,5.65,1.17,0.57,254.03,173.27,pass_forward
433843,2021091905,2261,34654.0,41,2021-09-19T18:39:01.300,30.0,MIA,right,72.33,14.48,5.55,1.4,0.56,257.74,174.22,None
433844,2021091905,2261,34654.0,42,2021-09-19T18:39:01.400,30.0,MIA,right,72.39,13.93,5.48,1.47,0.55,263.87,174.86,None
433845,2021091905,2261,34654.0,43,2021-09-19T18:39:01.500,30.0,MIA,right,72.44,13.4,5.26,1.82,0.53,269.88,174.84,None
433846,2021091905,2261,34654.0,44,2021-09-19T18:39:01.600,30.0,MIA,right,72.48,12.89,5.02,2.17,0.51,278.26,174.67,None
433847,2021091905,2261,34654.0,45,2021-09-19T18:39:01.700,30.0,MIA,right,72.54,12.4,4.76,2.41,0.49,286.84,174.14,None
433848,2021091905,2261,35521.0,1,2021-09-19T18:38:57.300,1.0,BUF,right,66.99,38.52,0.08,0.29,0.01,134.93,176.78,None
433849,2021091905,2261,35521.0,2,2021-09-19T18:38:57.400,1.0,BUF,right,66.99,38.52,0.08,0.2,0.01,133.83,163.14,None
433850,2021091905,2261,35521.0,3,2021-09-19T18:38:57.500,1.0,BUF,right,67.0,38.51,0.09,0.17,0.01,131.04,146.77,None
433851,2021091905,2261,35521.0,4,2021-09-19T18:38:57.600,1.0,BUF,right,67.0,38.5,0.12,0.2,0.01,127.63,141.64,None
433852,2021091905,2261,35521.0,5,2021-09-19T18:38:57.700,1.0,BUF,right,67.01,38.49,0.15,0.21,0.01,122.7,143.22,None
433853,2021091905,2261,35521.0,6,2021-09-19T18:38:57.800,1.0,BUF,right,67.03,38.48,0.34,0.83,0.02,118.9,130.46,ball_snap
433854,2021091905,2261,35521.0,7,2021-09-19T18:38:57.900,1.0,BUF,right,67.06,38.45,0.54,1.28,0.04,117.05,127.12,None
433855,2021091905,2261,35521.0,8,2021-09-19T18:38:58.000,1.0,BUF,right,67.11,38.41,0.83,1.93,0.07,113.53,127.37,None
433856,2021091905,2261,35521.0,9,2021-09-19T18:38:58.100,1.0,BUF,right,67.2,38.35,1.21,2.5,0.1,110.72,127.49,None
433857,2021091905,2261,35521.0,10,2021-09-19T18:38:58.200,1.0,BUF,right,67.32,38.27,1.69,3.23,0.15,114.49,127.59,None
433858,2021091905,2261,35521.0,11,2021-09-19T18:38:58.300,1.0,BUF,right,67.47,38.15,2.19,3.74,0.19,113.06,129.31,None
433859,2021091905,2261,35521.0,12,2021-09-19T18:38:58.400,1.0,BUF,right,67.66,37.99,2.68,3.93,0.25,114.84,129.55,None
433860,2021091905,2261,35521.0,13,2021-09-19T18:38:58.500,1.0,BUF,right,67.89,37.8,3.21,3.94,0.3,117.4,130.6,None
433861,2021091905,2261,35521.0,14,2021-09-19T18:38:58.600,1.0,BUF,right,68.15,37.56,3.74,4.05,0.35,118.26,133.5,None
433862,2021091905,2261,35521.0,15,2021-09-19T18:38:58.700,1.0,BUF,right,68.43,37.29,4.17,3.74,0.4,121.2,134.89,None
433863,2021091905,2261,35521.0,16,2021-09-19T18:38:58.800,1.0,BUF,right,68.74,36.97,4.6,3.45,0.44,123.28,136.6,None
433864,2021091905,2261,35521.0,17,2021-09-19T18:38:58.900,1.0,BUF,right,69.07,36.62,5.08,3.38,0.48,124.07,138.14,None
433865,2021091905,2261,35521.0,18,2021-09-19T18:38:59.000,1.0,BUF,right,69.41,36.23,5.41,2.87,0.52,125.93,138.7,None
433866,2021091905,2261,35521.0,19,2021-09-19T18:38:59.100,1.0,BUF,right,69.78,35.81,5.72,2.41,0.56,129.13,138.89,None
433867,2021091905,2261,35521.0,20,2021-09-19T18:38:59.200,1.0,BUF,right,70.16,35.37,5.92,1.73,0.58,130.45,139.33,None
433868,2021091905,2261,35521.0,21,2021-09-19T18:38:59.300,1.0,BUF,right,70.58,34.92,6.26,1.85,0.61,130.45,136.54,None
433869,2021091905,2261,35521.0,22,2021-09-19T18:38:59.400,1.0,BUF,right,71.03,34.47,6.45,1.72,0.64,126.15,135.22,None
433870,2021091905,2261,35521.0,23,2021-09-19T18:38:59.500,1.0,BUF,right,71.5,34.01,6.67,1.88,0.66,126.82,133.48,None
433871,2021091905,2261,35521.0,24,2021-09-19T18:38:59.600,1.0,BUF,right,72.01,33.55,6.88,2.03,0.68,126.82,131.21,None
433872,2021091905,2261,35521.0,25,2021-09-19T18:38:59.700,1.0,BUF,right,72.56,33.11,7.1,2.37,0.7,125.7,128.59,None
433873,2021091905,2261,35521.0,26,2021-09-19T18:38:59.800,1.0,BUF,right,73.11,32.67,7.23,2.34,0.71,126.86,127.43,None
433874,2021091905,2261,35521.0,27,2021-09-19T18:38:59.900,1.0,BUF,right,73.69,32.23,7.33,1.1,0.73,129.44,127.49,None
433875,2021091905,2261,35521.0,28,2021-09-19T18:39:00.000,1.0,BUF,right,74.28,31.78,7.41,0.41,0.74,136.61,128.79,None
433876,2021091905,2261,35521.0,29,2021-09-19T18:39:00.100,1.0,BUF,right,74.86,31.32,7.36,1.79,0.74,141.56,131.28,None
433877,2021091905,2261,35521.0,30,2021-09-19T18:39:00.200,1.0,BUF,right,75.4,30.82,7.29,2.93,0.73,147.08,134.14,None
433878,2021091905,2261,35521.0,31,2021-09-19T18:39:00.300,1.0,BUF,right,75.9,30.3,7.21,3.81,0.73,153.2,138.26,None
433879,2021091905,2261,35521.0,32,2021-09-19T18:39:00.400,1.0,BUF,right,76.35,29.74,7.13,5.12,0.72,164.16,144.32,None
433880,2021091905,2261,35521.0,33,2021-09-19T18:39:00.500,1.0,BUF,right,76.75,29.15,7.11,5.56,0.71,171.68,149.37,None
433881,2021091905,2261,35521.0,34,2021-09-19T18:39:00.600,1.0,BUF,right,77.08,28.52,7.11,5.68,0.71,179.18,154.67,None
433882,2021091905,2261,35521.0,35,2021-09-19T18:39:00.700,1.0,BUF,right,77.35,27.87,7.05,5.52,0.71,188.14,159.97,None
433883,2021091905,2261,35521.0,36,2021-09-19T18:39:00.800,1.0,BUF,right,77.56,27.19,7.22,5.34,0.71,202.07,165.02,None
433884,2021091905,2261,35521.0,37,2021-09-19T18:39:00.900,1.0,BUF,right,77.73,26.48,7.27,4.84,0.72,209.65,169.21,None
433885,2021091905,2261,35521.0,38,2021-09-19T18:39:01.000,1.0,BUF,right,77.84,25.76,7.37,4.17,0.73,215.67,172.74,None
433886,2021091905,2261,35521.0,39,2021-09-19T18:39:01.100,1.0,BUF,right,77.92,25.02,7.49,3.4,0.74,221.55,175.43,None
433887,2021091905,2261,35521.0,40,2021-09-19T18:39:01.200,1.0,BUF,right,77.96,24.27,7.51,2.78,0.75,227.04,177.78,pass_forward
433888,2021091905,2261,35521.0,41,2021-09-19T18:39:01.300,1.0,BUF,right,77.98,23.52,7.45,2.33,0.75,233.45,179.7,None
433889,2021091905,2261,35521.0,42,2021-09-19T18:39:01.400,1.0,BUF,right,77.97,22.79,7.32,2.15,0.74,240.76,181.09,None
433890,2021091905,2261,35521.0,43,2021-09-19T18:39:01.500,1.0,BUF,right,77.96,22.07,7.09,2.36,0.72,251.43,182.18,None
433891,2021091905,2261,35521.0,44,2021-09-19T18:39:01.600,1.0,BUF,right,77.92,21.37,6.86,2.58,0.7,259.35,182.94,None
433892,2021091905,2261,35521.0,45,2021-09-19T18:39:01.700,1.0,BUF,right,77.89,20.7,6.59,2.84,0.67,266.77,183.54,None
433893,2021091905,2261,38947.0,1,2021-09-19T18:38:57.300,11.0,BUF,right,65.48,17.11,0.8,1.43,0.09,78.84,16.02,None
433894,2021091905,2261,38947.0,2,2021-09-19T18:38:57.400,11.0,BUF,right,65.51,17.18,0.7,1.23,0.08,82.4,19.71,None
433895,2021091905,2261,38947.0,3,2021-09-19T18:38:57.500,11.0,BUF,right,65.53,17.24,0.58,1.1,0.06,83.13,19.44,None
433896,2021091905,2261,38947.0,4,2021-09-19T18:38:57.600,11.0,BUF,right,65.55,17.29,0.46,1.02,0.05,82.14,21.58,None
433897,2021091905,2261,38947.0,5,2021-09-19T18:38:57.700,11.0,BUF,right,65.56,17.33,0.34,1.02,0.04,82.14,27.46,None
433898,2021091905,2261,38947.0,6,2021-09-19T18:38:57.800,11.0,BUF,right,65.58,17.35,0.21,1.05,0.03,83.05,42.95,ball_snap
433899,2021091905,2261,38947.0,7,2021-09-19T18:38:57.900,11.0,BUF,right,65.6,17.36,0.22,0.92,0.02,85.05,74.16,None
433900,2021091905,2261,38947.0,8,2021-09-19T18:38:58.000,11.0,BUF,right,65.63,17.36,0.29,0.74,0.03,90.64,84.78,None
433901,2021091905,2261,38947.0,9,2021-09-19T18:38:58.100,11.0,BUF,right,65.67,17.37,0.42,0.83,0.04,96.11,92.23,None
433902,2021091905,2261,38947.0,10,2021-09-19T18:38:58.200,11.0,BUF,right,65.75,17.34,0.86,1.96,0.09,97.8,109.85,None
433903,2021091905,2261,38947.0,11,2021-09-19T18:38:58.300,11.0,BUF,right,65.85,17.3,1.23,2.59,0.11,104.19,113.45,None
433904,2021091905,2261,38947.0,12,2021-09-19T18:38:58.400,11.0,BUF,right,65.99,17.23,1.66,3.11,0.15,110.13,115.38,None
433905,2021091905,2261,38947.0,13,2021-09-19T18:38:58.500,11.0,BUF,right,66.16,17.15,2.09,3.34,0.19,112.04,117.73,None
433906,2021091905,2261,38947.0,14,2021-09-19T18:38:58.600,11.0,BUF,right,66.37,17.03,2.74,4.24,0.24,109.73,120.18,None
433907,2021091905,2261,38947.0,15,2021-09-19T18:38:58.700,11.0,BUF,right,66.63,16.88,3.26,4.42,0.29,111.61,121.88,None
433908,2021091905,2261,38947.0,16,2021-09-19T18:38:58.800,11.0,BUF,right,66.93,16.7,3.83,4.36,0.35,115.42,122.29,None
433909,2021091905,2261,38947.0,17,2021-09-19T18:38:58.900,11.0,BUF,right,67.27,16.47,4.41,4.27,0.41,110.37,123.82,None
433910,2021091905,2261,38947.0,18,2021-09-19T18:38:59.000,11.0,BUF,right,67.65,16.21,4.89,3.89,0.47,110.37,125.18,None
433911,2021091905,2261,38947.0,19,2021-09-19T18:38:59.100,11.0,BUF,right,68.07,15.91,5.3,3.37,0.51,110.37,125.76,None
433912,2021091905,2261,38947.0,20,2021-09-19T18:38:59.200,11.0,BUF,right,68.52,15.59,5.67,2.76,0.55,111.55,125.91,None
433913,2021091905,2261,38947.0,21,2021-09-19T18:38:59.300,11.0,BUF,right,69.0,15.24,6.08,2.46,0.6,107.52,126.69,None
433914,2021091905,2261,38947.0,22,2021-09-19T18:38:59.400,11.0,BUF,right,69.51,14.86,6.42,2.09,0.63,109.21,126.86,None
433915,2021091905,2261,38947.0,23,2021-09-19T18:38:59.500,11.0,BUF,right,70.04,14.46,6.69,1.78,0.66,114.5,127.03,None
433916,2021091905,2261,38947.0,24,2021-09-19T18:38:59.600,11.0,BUF,right,70.59,14.05,6.96,1.55,0.69,121.17,126.74,None
433917,2021091905,2261,38947.0,25,2021-09-19T18:38:59.700,11.0,BUF,right,71.17,13.63,7.24,1.41,0.72,122.55,126.13,None
433918,2021091905,2261,38947.0,26,2021-09-19T18:38:59.800,11.0,BUF,right,71.76,13.2,7.41,1.1,0.73,123.73,125.53,None
433919,2021091905,2261,38947.0,27,2021-09-19T18:38:59.900,11.0,BUF,right,72.37,12.77,7.54,0.96,0.75,122.78,124.73,None
433920,2021091905,2261,38947.0,28,2021-09-19T18:39:00.000,11.0,BUF,right,73.01,12.35,7.65,0.97,0.76,120.92,123.55,None
433921,2021091905,2261,38947.0,29,2021-09-19T18:39:00.100,11.0,BUF,right,73.66,11.92,7.82,1.02,0.78,115.36,122.66,None
433922,2021091905,2261,38947.0,30,2021-09-19T18:39:00.200,11.0,BUF,right,74.33,11.51,7.95,1.34,0.79,116.75,120.99,None
433923,2021091905,2261,38947.0,31,2021-09-19T18:39:00.300,11.0,BUF,right,75.02,11.11,8.01,1.46,0.8,112.72,119.55,None
433924,2021091905,2261,38947.0,32,2021-09-19T18:39:00.400,11.0,BUF,right,75.73,10.72,8.05,1.51,0.81,107.54,118.17,None
433925,2021091905,2261,38947.0,33,2021-09-19T18:39:00.500,11.0,BUF,right,76.45,10.35,8.08,1.65,0.81,96.29,116.63,None
433926,2021091905,2261,38947.0,34,2021-09-19T18:39:00.600,11.0,BUF,right,77.18,10.0,8.06,1.89,0.81,88.16,114.9,None
433927,2021091905,2261,38947.0,35,2021-09-19T18:39:00.700,11.0,BUF,right,77.93,9.67,8.13,1.81,0.82,83.59,113.53,None
433928,2021091905,2261,38947.0,36,2021-09-19T18:39:00.800,11.0,BUF,right,78.7,9.35,8.27,1.66,0.84,70.9,112.1,None
433929,2021091905,2261,38947.0,37,2021-09-19T18:39:00.900,11.0,BUF,right,79.48,9.05,8.3,1.69,0.83,61.48,110.59,None
433930,2021091905,2261,38947.0,38,2021-09-19T18:39:01.000,11.0,BUF,right,80.27,8.77,8.35,1.73,0.84,55.61,108.99,None
433931,2021091905,2261,38947.0,39,2021-09-19T18:39:01.100,11.0,BUF,right,81.07,8.51,8.36,1.69,0.84,49.46,107.72,None
433932,2021091905,2261,38947.0,40,2021-09-19T18:39:01.200,11.0,BUF,right,81.87,8.26,8.37,1.63,0.84,43.0,106.5,pass_forward
433933,2021091905,2261,38947.0,41,2021-09-19T18:39:01.300,11.0,BUF,right,82.68,8.03,8.36,1.72,0.84,41.77,105.12,None
433934,2021091905,2261,38947.0,42,2021-09-19T18:39:01.400,11.0,BUF,right,83.5,7.82,8.38,1.56,0.84,45.66,104.23,None
433935,2021091905,2261,38947.0,43,2021-09-19T18:39:01.500,11.0,BUF,right,84.31,7.62,8.35,1.63,0.84,47.25,103.09,None
433936,2021091905,2261,38947.0,44,2021-09-19T18:39:01.600,11.0,BUF,right,85.13,7.44,8.28,1.63,0.83,49.79,102.46,None
433937,2021091905,2261,38947.0,45,2021-09-19T18:39:01.700,11.0,BUF,right,85.93,7.26,8.19,1.65,0.83,52.32,102.17,None
433938,2021091905,2261,42370.0,1,2021-09-19T18:38:57.300,24.0,MIA,right,69.38,38.74,0.03,0.19,0.0,315.21,8.3,None
433939,2021091905,2261,42370.0,2,2021-09-19T18:38:57.400,24.0,MIA,right,69.38,38.74,0.01,0.19,0.0,315.21,121.74,None
433940,2021091905,2261,42370.0,3,2021-09-19T18:38:57.500,24.0,MIA,right,69.38,38.74,0.02,0.18,0.0,314.44,198.62,None
433941,2021091905,2261,42370.0,4,2021-09-19T18:38:57.600,24.0,MIA,right,69.38,38.74,0.03,0.12,0.0,315.27,201.35,None
433942,2021091905,2261,42370.0,5,2021-09-19T18:38:57.700,24.0,MIA,right,69.37,38.74,0.06,0.14,0.01,315.96,245.59,None
433943,2021091905,2261,42370.0,6,2021-09-19T18:38:57.800,24.0,MIA,right,69.37,38.73,0.07,0.13,0.01,315.08,218.09,ball_snap
433944,2021091905,2261,42370.0,7,2021-09-19T18:38:57.900,24.0,MIA,right,69.36,38.72,0.1,0.16,0.01,315.08,198.68,None
433945,2021091905,2261,42370.0,8,2021-09-19T18:38:58.000,24.0,MIA,right,69.36,38.7,0.16,0.29,0.02,310.55,186.69,None
433946,2021091905,2261,42370.0,9,2021-09-19T18:38:58.100,24.0,MIA,right,69.36,38.66,0.37,0.77,0.04,300.2,179.38,None
433947,2021091905,2261,42370.0,10,2021-09-19T18:38:58.200,24.0,MIA,right,69.37,38.61,0.54,1.03,0.05,297.07,177.02,None
433948,2021091905,2261,42370.0,11,2021-09-19T18:38:58.300,24.0,MIA,right,69.38,38.52,0.93,2.02,0.09,277.02,170.3,None
433949,2021091905,2261,42370.0,12,2021-09-19T18:38:58.400,24.0,MIA,right,69.41,38.4,1.34,2.56,0.12,265.11,167.31,None
433950,2021091905,2261,42370.0,13,2021-09-19T18:38:58.500,24.0,MIA,right,69.45,38.25,1.71,2.8,0.16,254.6,164.17,None
433951,2021091905,2261,42370.0,14,2021-09-19T18:38:58.600,24.0,MIA,right,69.51,38.07,2.12,3.09,0.2,245.87,160.04,None
433952,2021091905,2261,42370.0,15,2021-09-19T18:38:58.700,24.0,MIA,right,69.62,37.84,2.6,3.39,0.25,230.19,154.18,None
433953,2021091905,2261,42370.0,16,2021-09-19T18:38:58.800,24.0,MIA,right,69.77,37.6,3.05,3.63,0.29,216.89,148.9,None
433954,2021091905,2261,42370.0,17,2021-09-19T18:38:58.900,24.0,MIA,right,69.95,37.32,3.49,3.56,0.33,207.99,145.64,None
433955,2021091905,2261,42370.0,18,2021-09-19T18:38:59.000,24.0,MIA,right,70.17,37.01,3.95,3.45,0.38,200.3,142.69,None
433956,2021091905,2261,42370.0,19,2021-09-19T18:38:59.100,24.0,MIA,right,70.44,36.68,4.36,3.19,0.42,195.32,140.12,None
433957,2021091905,2261,42370.0,20,2021-09-19T18:38:59.200,24.0,MIA,right,70.74,36.34,4.71,2.86,0.46,190.08,138.03,None
433958,2021091905,2261,42370.0,21,2021-09-19T18:38:59.300,24.0,MIA,right,71.09,35.98,5.09,2.73,0.5,182.79,135.16,None
433959,2021091905,2261,42370.0,22,2021-09-19T18:38:59.400,24.0,MIA,right,71.49,35.61,5.52,3.11,0.55,175.54,132.16,None
433960,2021091905,2261,42370.0,23,2021-09-19T18:38:59.500,24.0,MIA,right,71.93,35.24,5.87,2.84,0.58,172.2,129.79,None
433961,2021091905,2261,42370.0,24,2021-09-19T18:38:59.600,24.0,MIA,right,72.41,34.87,6.18,2.61,0.61,169.1,127.44,None
433962,2021091905,2261,42370.0,25,2021-09-19T18:38:59.700,24.0,MIA,right,72.93,34.49,6.47,2.24,0.64,166.85,125.91,None
433963,2021091905,2261,42370.0,26,2021-09-19T18:38:59.800,24.0,MIA,right,73.47,34.1,6.68,1.97,0.66,164.75,124.71,None
433964,2021091905,2261,42370.0,27,2021-09-19T18:38:59.900,24.0,MIA,right,74.03,33.72,6.86,1.48,0.68,163.03,123.67,None
433965,2021091905,2261,42370.0,28,2021-09-19T18:39:00.000,24.0,MIA,right,74.62,33.34,7.0,1.15,0.7,164.02,122.54,None
433966,2021091905,2261,42370.0,29,2021-09-19T18:39:00.100,24.0,MIA,right,75.21,32.97,7.07,0.85,0.71,164.96,121.73,None
433967,2021091905,2261,42370.0,30,2021-09-19T18:39:00.200,24.0,MIA,right,75.82,32.6,7.07,0.91,0.71,166.87,120.77,None
433968,2021091905,2261,42370.0,31,2021-09-19T18:39:00.300,24.0,MIA,right,76.43,32.25,7.03,1.25,0.71,169.05,119.42,None
433969,2021091905,2261,42370.0,32,2021-09-19T18:39:00.400,24.0,MIA,right,77.06,31.95,6.9,2.07,0.7,169.92,116.3,None
433970,2021091905,2261,42370.0,33,2021-09-19T18:39:00.500,24.0,MIA,right,77.69,31.67,6.8,2.8,0.69,160.35,112.9,None
433971,2021091905,2261,42370.0,34,2021-09-19T18:39:00.600,24.0,MIA,right,78.32,31.44,6.7,3.16,0.68,163.42,109.71,None
433972,2021091905,2261,42370.0,35,2021-09-19T18:39:00.700,24.0,MIA,right,78.96,31.26,6.6,3.82,0.67,144.41,104.8,None
433973,2021091905,2261,42370.0,36,2021-09-19T18:39:00.800,24.0,MIA,right,79.61,31.14,6.53,4.52,0.66,119.18,99.05,None
433974,2021091905,2261,42370.0,37,2021-09-19T18:39:00.900,24.0,MIA,right,80.27,31.08,6.49,5.07,0.65,103.91,93.14,None
433975,2021091905,2261,42370.0,38,2021-09-19T18:39:01.000,24.0,MIA,right,80.92,31.11,6.52,5.55,0.65,90.94,86.32,None
433976,2021091905,2261,42370.0,39,2021-09-19T18:39:01.100,24.0,MIA,right,81.57,31.19,6.61,5.57,0.66,81.2,80.21,None
433977,2021091905,2261,42370.0,40,2021-09-19T18:39:01.200,24.0,MIA,right,82.22,31.35,6.75,6.36,0.67,76.17,73.55,pass_forward
433978,2021091905,2261,42370.0,41,2021-09-19T18:39:01.300,24.0,MIA,right,82.87,31.58,6.9,6.11,0.68,72.04,67.21,None
433979,2021091905,2261,42370.0,42,2021-09-19T18:39:01.400,24.0,MIA,right,83.5,31.88,7.09,5.55,0.7,70.44,61.92,None
433980,2021091905,2261,42370.0,43,2021-09-19T18:39:01.500,24.0,MIA,right,84.11,32.25,7.26,5.16,0.72,72.58,56.69,None
433981,2021091905,2261,42370.0,44,2021-09-19T18:39:01.600,24.0,MIA,right,84.71,32.68,7.43,4.4,0.74,71.32,52.97,None
433982,2021091905,2261,42370.0,45,2021-09-19T18:39:01.700,24.0,MIA,right,85.3,33.15,7.56,3.85,0.75,64.22,49.51,None
433983,2021091905,2261,42392.0,1,2021-09-19T18:38:57.300,60.0,BUF,right,67.32,29.98,0.09,0.2,0.01,113.56,153.39,None
433984,2021091905,2261,42392.0,2,2021-09-19T18:38:57.400,60.0,BUF,right,67.33,29.98,0.08,0.21,0.01,113.56,115.33,None
433985,2021091905,2261,42392.0,3,2021-09-19T18:38:57.500,60.0,BUF,right,67.34,29.98,0.12,0.28,0.01,108.51,92.15,None
433986,2021091905,2261,42392.0,4,2021-09-19T18:38:57.600,60.0,BUF,right,67.36,29.97,0.25,0.44,0.03,102.83,109.39,None
433987,2021091905,2261,42392.0,5,2021-09-19T18:38:57.700,60.0,BUF,right,67.38,29.96,0.24,0.28,0.02,97.0,108.42,None
433988,2021091905,2261,42392.0,6,2021-09-19T18:38:57.800,60.0,BUF,right,67.4,29.96,0.18,0.1,0.01,91.92,97.58,ball_snap
433989,2021091905,2261,42392.0,7,2021-09-19T18:38:57.900,60.0,BUF,right,67.41,29.96,0.14,0.21,0.01,89.3,105.63,None
433990,2021091905,2261,42392.0,8,2021-09-19T18:38:58.000,60.0,BUF,right,67.41,29.96,0.01,0.55,0.0,86.63,179.18,None
433991,2021091905,2261,42392.0,9,2021-09-19T18:38:58.100,60.0,BUF,right,67.39,29.96,0.2,1.0,0.02,85.68,282.44,None
433992,2021091905,2261,42392.0,10,2021-09-19T18:38:58.200,60.0,BUF,right,67.36,29.97,0.4,1.19,0.04,85.07,287.73,None
433993,2021091905,2261,42392.0,11,2021-09-19T18:38:58.300,60.0,BUF,right,67.3,29.99,0.62,1.16,0.06,87.56,288.65,None
433994,2021091905,2261,42392.0,12,2021-09-19T18:38:58.400,60.0,BUF,right,67.22,30.01,0.82,1.03,0.08,87.56,286.61,None
433995,2021091905,2261,42392.0,13,2021-09-19T18:38:58.500,60.0,BUF,right,67.11,30.04,1.07,1.04,0.12,88.24,284.58,None
433996,2021091905,2261,42392.0,14,2021-09-19T18:38:58.600,60.0,BUF,right,66.98,30.07,1.28,0.93,0.13,91.57,284.31,None
433997,2021091905,2261,42392.0,15,2021-09-19T18:38:58.700,60.0,BUF,right,66.82,30.12,1.52,0.85,0.17,98.29,286.02,None
433998,2021091905,2261,42392.0,16,2021-09-19T18:38:58.800,60.0,BUF,right,66.65,30.18,1.71,0.76,0.18,101.41,286.79,None
433999,2021091905,2261,42392.0,17,2021-09-19T18:38:58.900,60.0,BUF,right,66.48,30.24,1.83,0.58,0.18,100.4,288.98,None
434000,2021091905,2261,42392.0,18,2021-09-19T18:38:59.000,60.0,BUF,right,66.3,30.3,1.87,0.25,0.18,102.65,289.05,None
434001,2021091905,2261,42392.0,19,2021-09-19T18:38:59.100,60.0,BUF,right,66.12,30.37,1.93,0.24,0.2,99.43,290.38,None
434002,2021091905,2261,42392.0,20,2021-09-19T18:38:59.200,60.0,BUF,right,65.92,30.45,2.02,0.35,0.21,93.83,292.0,None
434003,2021091905,2261,42392.0,21,2021-09-19T18:38:59.300,60.0,BUF,right,65.72,30.53,2.04,0.43,0.21,89.32,293.09,None
